MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,,8300,Pave,None,IR1,Lvl,RL,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1968,1968,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,952,0,0,952,TA,0,1,0,3,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,8,2007,VinylSd,Normal,
20,,7200,Pave,None,Reg,Lvl,RL,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1950,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Fa,Y,FuseA,1238,0,0,1238,TA,0,1,1,3,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,171,0,0,0,0,None,None,None,0,11,2007,VinylSd,Normal,
20,,7500,Pave,None,Reg,Lvl,RL,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2003,Hip,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1040,0,0,1040,TA,0,1,0,3,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,7,2007,VinylSd,Normal,
20,,7315,Pave,None,Reg,Lvl,RL,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1170,0,0,1170,TA,0,1,0,3,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,0,0,0,225,0,None,None,None,0,3,2007,VinylSd,Normal,
20,,7903,Pave,None,Reg,Lvl,RL,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,FuseA,1242,0,0,1242,TA,0,1,1,3,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,5,2007,VinylSd,Family,
20,,8000,Pave,None,Reg,Lvl,RL,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1377,0,0,1377,TA,0,1,0,3,1,WD,6,AllPub,2,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,11,2007,VinylSd,Normal,
20,,7000,Pave,None,Reg,Lvl,RL,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,925,0,0,925,TA,0,1,0,3,1,WD,7,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,7,2007,VinylSd,Normal,
20,,6600,Pave,None,Reg,Lvl,RL,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,864,0,0,864,TA,0,1,0,2,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,58,0,0,0,0,0,None,None,None,0,12,2007,VinylSd,Normal,
85,,6760,Pave,None,Reg,Lvl,RL,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,936,0,0,936,TA,0,1,0,3,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,24,90,160,0,0,0,None,None,None,0,10,2007,VinylSd,Normal,
30,,6978,Pave,None,Reg,Bnk,RL,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,VinylSd,Typ,Other,0,Gd,Gd,BrkTil,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,960,0,0,960,TA,0,1,0,2,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,116,0,0,0,None,None,None,0,4,2007,VinylSd,Normal,
50,,6000,Pave,None,Reg,Lvl,RL,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,BrkTil,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,866,430,0,1296,TA,0,1,0,3,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,175,0,0,0,None,None,None,0,7,2007,VinylSd,Normal,
30,,4480,Pave,None,Reg,Lvl,RL,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1922,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,TA,N,FuseF,1022,0,0,1022,TA,0,1,0,2,1,WD,4,AllPub,1,None,None,Other,None,0,0,None,None,N,0,122,20,0,0,0,None,None,None,0,2,2007,VinylSd,Normal,
30,,3153,Pave,None,Reg,Lvl,RL,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1990,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,BrkTil,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,967,0,0,967,TA,0,1,0,2,1,WD,5,AllPub,1,None,None,Other,None,0,0,None,None,N,0,0,26,0,0,0,None,None,None,0,7,2007,VinylSd,Normal,
30,,7200,Pave,None,Reg,Lvl,RL,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1072,0,0,1072,TA,0,1,0,2,1,WD,5,AllPub,2,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,5,2007,VinylSd,Normal,
50,,9000,Pave,None,Reg,Lvl,RL,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,BrkTil,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,680,494,0,1174,TA,0,1,0,2,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,116,26,40,0,0,0,None,None,None,0,6,2007,VinylSd,Normal,
50,,5925,Pave,None,Reg,Lvl,RL,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1900,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,BrkTil,None,None,None,None,0,None,0,0,0,GasA,Gd,N,SBrkr,761,380,0,1141,TA,0,1,0,3,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,96,0,0,0,None,None,None,0,5,2007,VinylSd,Normal,
70,,9639,Pave,None,Reg,Lvl,RL,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,4,8,1900,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1156,642,0,1798,TA,0,2,1,4,1,WD,7,AllPub,0,None,None,Other,None,0,0,None,None,N,0,0,160,0,0,0,None,None,None,0,5,2007,VinylSd,Normal,
70,,10337,Pave,None,IR1,Lvl,RL,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1910,1999,Hip,CompShg,VinylSd,Typ,Other,0,Gd,Gd,BrkTil,None,None,None,None,0,None,0,0,0,GasA,Ex,N,SBrkr,909,863,0,1772,TA,0,2,1,3,1,WD,7,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,5,2007,VinylSd,Normal,
70,,9863,Pave,None,Reg,Lvl,RL,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,6,1927,1950,Gambrel,CompShg,VinylSd,Typ,Other,0,TA,TA,BrkTil,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,914,728,0,1642,TA,0,1,1,4,1,WD,9,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,3,2007,VinylSd,Abnorml,
70,,4571,Pave,None,Reg,Lvl,RL,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,BrkTil,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,616,616,0,1232,TA,0,1,0,3,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,280,0,143,0,0,0,None,None,None,0,6,2007,VinylSd,Normal,
50,,8398,Pave,None,Reg,Lvl,RL,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1910,1990,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,991,659,0,1650,TA,0,2,0,3,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,N,128,103,0,0,0,0,None,None,None,0,11,2007,VinylSd,Normal,
70,,3600,Pave,None,Reg,Lvl,RL,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1930,2005,Gambrel,CompShg,VinylSd,Typ,Other,0,TA,Gd,BrkTil,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,687,671,0,1358,TA,0,1,1,3,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,32,0,0,0,0,None,None,None,0,7,2007,VinylSd,Partial,
75,,13500,Pave,None,Reg,Lvl,RL,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,8,1879,1987,Gable,CompShg,VinylSd,Typ,Other,0,TA,Gd,PConc,None,None,None,None,0,None,0,0,0,GasA,TA,Y,FuseA,1312,1142,0,2454,TA,0,2,0,3,1,WD,8,AllPub,1,None,None,Other,None,0,0,None,None,N,0,148,150,0,0,0,None,None,None,0,2,2007,VinylSd,Normal,
20,,8626,Pave,None,Reg,Lvl,RL,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,968,0,0,968,TA,0,1,0,2,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,5,2007,VinylSd,Normal,
80,,11800,Pave,None,Reg,Lvl,RL,Inside,Gtl,OldTown,Norm,Norm,1Fam,SLvl,4,7,1949,2002,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1382,0,0,1382,TA,0,2,0,1,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,40,0,0,0,0,None,None,None,0,5,2007,VinylSd,Normal,
40,,6854,Pave,None,Reg,Bnk,RL,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,Gable,CompShg,VinylSd,Typ,Other,0,TA,Gd,PConc,None,None,None,None,0,None,0,0,0,GasA,TA,N,FuseA,916,144,0,1060,TA,0,1,0,1,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,65,0,0,150,0,None,None,None,0,8,2007,VinylSd,Normal,
50,,8674,Pave,None,Reg,HLS,RL,Inside,Gtl,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,6,1950,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,910,525,0,1435,TA,0,1,0,3,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,33,0,0,0,0,None,None,None,0,3,2007,VinylSd,Normal,
50,,6125,Pave,None,Reg,Lvl,RL,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1939,1998,Gable,CompShg,VinylSd,Typ,Other,0,TA,Gd,CBlock,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,728,546,0,1274,TA,0,2,0,3,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,192,0,0,0,None,None,None,0,3,2007,VinylSd,Normal,
70,,6000,Pave,None,Reg,Lvl,RL,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1939,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,608,624,0,1232,TA,0,1,1,3,1,WD,6,AllPub,2,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,2,2007,VinylSd,Normal,
45,,6120,Pave,None,Reg,Lvl,RL,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,7,1939,1950,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,BrkTil,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,884,0,0,884,TA,0,1,0,2,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,136,0,0,0,None,None,None,0,7,2007,VinylSd,Normal,
50,,6240,Pave,None,Reg,Lvl,RL,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1938,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,BrkTil,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,861,548,0,1409,TA,0,1,1,3,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,225,0,84,0,0,0,None,None,None,0,3,2007,VinylSd,Normal,
50,,6240,Pave,None,Reg,Lvl,RL,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1939,1952,Gable,CompShg,VinylSd,Typ,Other,0,TA,Gd,BrkTil,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,899,423,0,1322,TA,0,1,0,4,1,WD,7,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,7,2007,VinylSd,Normal,
50,,6240,Pave,None,Reg,Lvl,RL,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,BrkTil,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1014,412,0,1426,TA,0,1,0,3,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,174,0,96,0,0,0,None,None,None,0,7,2007,VinylSd,Normal,
50,,6120,Pave,None,Reg,Lvl,RL,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1926,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,BrkTil,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,FuseA,903,378,0,1281,TA,0,1,0,2,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,25,0,0,0,0,0,None,None,None,0,8,2007,VinylSd,Normal,
70,,7755,Pave,None,Reg,Lvl,RL,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1918,1995,Gable,CompShg,VinylSd,Typ,Other,0,TA,Gd,CBlock,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,FuseA,1100,1164,0,2264,TA,0,2,1,4,1,WD,8,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,152,0,0,0,0,None,None,None,0,5,2007,VinylSd,Normal,
50,,8850,Pave,None,Reg,Bnk,RL,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,Gd,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,752,624,0,1376,TA,0,1,0,3,1,WD,7,AllPub,0,None,None,Other,None,0,0,None,None,P,0,54,144,0,0,0,None,None,None,0,2,2007,VinylSd,Normal,
50,,8550,Pave,None,Reg,Lvl,RL,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,960,356,0,1316,TA,0,1,0,4,1,WD,7,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,10,2007,VinylSd,Family,
70,,5700,Pave,None,IR1,Lvl,RL,Corner,Gtl,OldTown,Feedr,Norm,1Fam,2Story,7,6,1929,1990,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,BrkTil,None,None,None,None,0,None,0,0,0,GasA,Gd,N,FuseA,672,672,0,1344,TA,0,1,1,3,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,0,70,0,0,0,None,None,None,0,9,2007,VinylSd,Normal,
45,,5680,Pave,None,Reg,Lvl,RL,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1901,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,N,FuseA,933,240,0,1173,TA,0,2,0,3,1,WD,7,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,25,77,0,0,0,None,None,None,0,9,2007,VinylSd,AdjLand,
50,,5680,Pave,None,Reg,Lvl,RL,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,N,FuseA,969,245,0,1214,TA,0,1,0,2,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,N,0,0,77,0,0,0,None,None,None,0,9,2007,VinylSd,AdjLand,
80,,13200,Pave,None,Reg,Lvl,RL,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,SLvl,6,6,1963,1963,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Fa,Y,SBrkr,1497,797,0,2294,TA,0,3,0,5,1,WD,9,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,110,0,0,0,0,None,None,None,0,4,2007,VinylSd,Normal,
60,,9780,Pave,None,Reg,Lvl,RL,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,7,9,1950,2005,Gable,CompShg,VinylSd,Typ,Other,0,TA,Ex,CBlock,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,976,976,0,1952,TA,0,1,1,4,1,WD,8,AllPub,2,None,None,Other,None,0,0,None,None,Y,285,0,0,0,216,0,None,None,None,0,4,2007,VinylSd,Normal,
50,,10320,Pave,None,Reg,Lvl,RL,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,1138,1042,0,2180,TA,0,1,1,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,N,0,0,170,0,0,0,None,None,None,0,5,2007,VinylSd,Normal,
190,,4330,Pave,None,Reg,Lvl,RL,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,4,6,1958,1958,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,BrkTil,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,838,477,0,1315,TA,0,2,0,3,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,2,2007,VinylSd,Abnorml,
50,,10320,Pave,None,Reg,Lvl,RL,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,4,1,1910,1950,Gable,CompShg,VinylSd,Typ,Other,0,Fa,Fa,CBlock,None,None,None,None,0,None,0,0,0,GasA,Fa,Y,SBrkr,866,504,114,1484,TA,0,2,0,3,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,N,14,211,0,0,84,0,None,None,None,0,9,2007,VinylSd,Abnorml,
70,,12888,Pave,None,Reg,Bnk,RL,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,2Story,7,8,1937,1980,Gable,CompShg,VinylSd,Typ,Other,0,TA,Gd,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1262,1005,0,2267,TA,0,1,1,3,1,WD,7,AllPub,2,None,None,Other,None,0,0,None,None,Y,521,0,0,0,0,0,None,None,None,0,4,2007,VinylSd,Normal,
190,,4484,Pave,None,IR1,Lvl,RL,Corner,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,6,1942,1979,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,N,SBrkr,778,504,0,1282,TA,0,1,0,2,1,WD,4,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,88,0,0,0,0,None,None,None,0,7,2007,VinylSd,Normal,
190,,11235,Pave,None,Reg,Lvl,RL,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,SFoyer,5,5,1963,1963,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,999,0,0,999,TA,0,1,0,3,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,40,176,0,0,0,0,None,None,None,0,3,2007,VinylSd,Normal,
85,,11235,Pave,None,Reg,Lvl,RL,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1964,1980,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,1452,0,0,1452,TA,0,1,0,2,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,92,0,88,0,0,0,None,None,None,0,11,2007,VinylSd,Normal,
20,,14299,Pave,None,Reg,Lvl,RL,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,3,1964,1964,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1005,0,0,1005,TA,0,1,0,3,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,N,0,0,0,0,0,0,None,None,None,0,7,2007,VinylSd,Normal,
80,,14149,Pave,None,IR1,Lvl,RL,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,8,1964,2001,Hip,CompShg,VinylSd,Typ,Other,0,Gd,Gd,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1020,0,0,1020,TA,0,2,0,3,1,WD,5,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,5,2007,VinylSd,Normal,
20,,11677,Pave,None,IR1,Lvl,RL,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1966,1966,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1040,0,0,1040,TA,0,1,0,3,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,90,0,0,0,0,None,None,None,0,2,2007,VinylSd,Normal,
190,,8425,Pave,None,Reg,Lvl,RL,FR3,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,5,6,1971,1990,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,868,0,0,868,TA,0,1,0,2,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,138,0,0,0,0,0,None,None,None,0,5,2007,VinylSd,Normal,
20,,8665,Pave,None,IR1,Lvl,RL,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,897,0,0,897,TA,0,1,0,3,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,1,2007,VinylSd,Normal,
20,,8398,Pave,None,IR1,Lvl,RL,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,VinylSd,Typ,Other,0,TA,Gd,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,943,0,0,943,TA,0,1,0,2,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,132,0,0,0,0,0,None,None,None,0,6,2007,VinylSd,Normal,
20,,8169,Pave,None,Reg,Lvl,RL,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,VinylSd,Typ,Other,0,TA,Gd,CBlock,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,912,0,0,912,TA,0,1,0,3,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,204,0,0,0,0,0,None,None,None,0,7,2007,VinylSd,Normal,
20,,14175,Pave,None,Reg,Bnk,RL,Inside,Mod,Sawyer,PosA,Norm,1Fam,1Story,5,5,1956,1998,Hip,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,1375,0,0,1375,TA,0,1,0,3,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,12,2007,VinylSd,Normal,
60,,16779,Pave,None,Reg,Lvl,RL,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,2Story,5,4,1920,1996,Gable,CompShg,VinylSd,Typ,Other,0,TA,Fa,CBlock,None,None,None,None,0,None,0,0,0,GasA,Fa,Y,SBrkr,1567,1087,0,2654,TA,0,3,0,4,1,WD,11,AllPub,1,None,None,Other,None,0,0,None,None,Y,128,570,0,0,0,0,None,None,None,500,5,2007,VinylSd,Normal,
50,,6960,Pave,None,Reg,Lvl,RL,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,7,8,1940,1998,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,BrkTil,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,FuseA,798,504,0,1302,TA,0,1,1,2,1,WD,6,AllPub,2,None,None,Other,None,0,0,None,None,Y,0,0,0,0,126,0,None,None,None,0,7,2007,VinylSd,Normal,
